year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,age,profit,new_year
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,66,COUNT,13,6666666666,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,492,COUNT,13,492492492492492,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,24,DOLLARS(millions),13,2424242424,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",126,DOLLARS(millions),13,126126126126126,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,126,DOLLARS(millions),13,126126126126126,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,117,DOLLARS(millions),13,117117117117117,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,20,DOLLARS(millions),13,2020202020,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,111,DOLLARS(millions),13,111111111111111,4022
2011,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,69,DOLLARS(millions),13,6969696969,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,42,COUNT,13,4242424242,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,549,COUNT,13,549549549549549,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,21,DOLLARS(millions),13,2121212121,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",138,DOLLARS(millions),13,138138138138138,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,142,DOLLARS(millions),13,142142142142142,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,129,DOLLARS(millions),13,129129129129129,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,18,DOLLARS(millions),13,1818181818,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,389,DOLLARS(millions),13,389389389389389,4022
2011,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,304,DOLLARS(millions),13,304304304304304,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,33,COUNT,13,3333333333,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1029,COUNT,13,10291029102910291029,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,54,DOLLARS(millions),13,5454545454,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",443,DOLLARS(millions),13,443443443443443,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,453,DOLLARS(millions),13,453453453453453,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,389,DOLLARS(millions),13,389389389389389,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,64,DOLLARS(millions),13,6464646464,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,764,DOLLARS(millions),13,764764764764764,4022
2011,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,594,DOLLARS(millions),13,594594594594594,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,15,COUNT,13,1515151515,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1185,COUNT,13,11851185118511851185,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,53,DOLLARS(millions),13,5353535353,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",864,DOLLARS(millions),13,864864864864864,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,869,DOLLARS(millions),13,869869869869869,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,789,DOLLARS(millions),13,789789789789789,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,83,DOLLARS(millions),13,8383838383,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1331,DOLLARS(millions),13,13311331133113311331,4022
2011,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,989,DOLLARS(millions),13,989989989989989,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,9,COUNT,13,99999,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,1587,COUNT,13,15871587158715871587,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,83,DOLLARS(millions),13,8383838383,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",714,DOLLARS(millions),13,714714714714714,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,729,DOLLARS(millions),13,729729729729729,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,594,DOLLARS(millions),13,594594594594594,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,156,DOLLARS(millions),13,156156156156156,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,3112,DOLLARS(millions),13,31123112311231123112,4022
2011,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,2736,DOLLARS(millions),13,27362736273627362736,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,15,COUNT,13,1515151515,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,8898,COUNT,13,88988898889888988898,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,648,DOLLARS(millions),13,648648648648648,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",10500,DOLLARS(millions),13,1050010500105001050010500,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,11393,DOLLARS(millions),13,1139311393113931139311393,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,9926,DOLLARS(millions),13,99269926992699269926,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,1417,DOLLARS(millions),13,14171417141714171417,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,45146,DOLLARS(millions),13,4514645146451464514645146,4022
2011,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,35855,DOLLARS(millions),13,3585535855358553585535855,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1026,COUNT,13,10261026102610261026,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,14379,COUNT,13,1437914379143791437914379,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,934,DOLLARS(millions),13,934934934934934,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",15318,DOLLARS(millions),13,1531815318153181531815318,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,16319,DOLLARS(millions),13,1631916319163191631916319,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,14219,DOLLARS(millions),13,1421914219142191421914219,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2137,DOLLARS(millions),13,21372137213721372137,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,59902,DOLLARS(millions),13,5990259902599025990259902,4022
2011,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,46841,DOLLARS(millions),13,4684146841468414684146841,4022
2011,E,Construction,a_0,Activity unit,29274,COUNT,13,2927429274292742927429274,4022
2011,E,Construction,a_0,Rolling mean employees,0,COUNT,13,00000,4022
2011,E,Construction,a_0,Salaries and wages paid,679,DOLLARS(millions),13,679679679679679,4022
2011,E,Construction,a_0,"Sales, government funding, grants and subsidies",5237,DOLLARS(millions),13,52375237523752375237,4022
2011,E,Construction,a_0,Total income,5281,DOLLARS(millions),13,52815281528152815281,4022
2011,E,Construction,a_0,Total expenditure,4760,DOLLARS(millions),13,47604760476047604760,4022
2011,E,Construction,a_0,Operating profit before tax,425,DOLLARS(millions),13,425425425425425,4022
2011,E,Construction,a_0,Total assets,6117,DOLLARS(millions),13,61176117611761176117,4022
2011,E,Construction,a_0,Fixed tangible assets,1787,DOLLARS(millions),13,17871787178717871787,4022
2011,E,Construction,b_1-5,Activity unit,16485,COUNT,13,1648516485164851648516485,4022
2011,E,Construction,b_1-5,Rolling mean employees,29550,COUNT,13,2955029550295502955029550,4022
2011,E,Construction,b_1-5,Salaries and wages paid,1430,DOLLARS(millions),13,14301430143014301430,4022
2011,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",6411,DOLLARS(millions),13,64116411641164116411,4022
2011,E,Construction,b_1-5,Total income,6442,DOLLARS(millions),13,64426442644264426442,4022
2011,E,Construction,b_1-5,Total expenditure,5957,DOLLARS(millions),13,59575957595759575957,4022
2011,E,Construction,b_1-5,Operating profit before tax,459,DOLLARS(millions),13,459459459459459,4022
2011,E,Construction,b_1-5,Total assets,3426,DOLLARS(millions),13,34263426342634263426,4022
2011,E,Construction,b_1-5,Fixed tangible assets,1015,DOLLARS(millions),13,10151015101510151015,4022
2011,E,Construction,c_6-9,Activity unit,2196,COUNT,13,21962196219621962196,4022
2011,E,Construction,c_6-9,Rolling mean employees,15774,COUNT,13,1577415774157741577415774,4022
2011,E,Construction,c_6-9,Salaries and wages paid,801,DOLLARS(millions),13,801801801801801,4022
2011,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",2934,DOLLARS(millions),13,29342934293429342934,4022
2011,E,Construction,c_6-9,Total income,2948,DOLLARS(millions),13,29482948294829482948,4022
2011,E,Construction,c_6-9,Total expenditure,2855,DOLLARS(millions),13,28552855285528552855,4022
2011,E,Construction,c_6-9,Operating profit before tax,119,DOLLARS(millions),13,119119119119119,4022
2011,E,Construction,c_6-9,Total assets,1395,DOLLARS(millions),13,13951395139513951395,4022
2011,E,Construction,c_6-9,Fixed tangible assets,360,DOLLARS(millions),13,360360360360360,4022
2011,E,Construction,d_10-19,Activity unit,1245,COUNT,13,12451245124512451245,4022
2011,E,Construction,d_10-19,Rolling mean employees,16173,COUNT,13,1617316173161731617316173,4022
2011,E,Construction,d_10-19,Salaries and wages paid,832,DOLLARS(millions),13,832832832832832,4022
2011,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",3309,DOLLARS(millions),13,33093309330933093309,4022
2011,E,Construction,d_10-19,Total income,3329,DOLLARS(millions),13,33293329332933293329,4022
2011,E,Construction,d_10-19,Total expenditure,3219,DOLLARS(millions),13,32193219321932193219,4022
2011,E,Construction,d_10-19,Operating profit before tax,140,DOLLARS(millions),13,140140140140140,4022
2011,E,Construction,d_10-19,Total assets,1601,DOLLARS(millions),13,16011601160116011601,4022
2011,E,Construction,d_10-19,Fixed tangible assets,293,DOLLARS(millions),13,293293293293293,4022
2011,E,Construction,e_20-49,Activity unit,522,COUNT,13,522522522522522,4022
2011,E,Construction,e_20-49,Rolling mean employees,15843,COUNT,13,1584315843158431584315843,4022
2011,E,Construction,e_20-49,Salaries and wages paid,806,DOLLARS(millions),13,806806806806806,4022
2011,E,Construction,e_20-49,"Sales, government funding, grants and subsidies",3530,DOLLARS(millions),13,35303530353035303530,4022
2011,E,Construction,e_20-49,Total income,3550,DOLLARS(millions),13,35503550355035503550,4022
2011,E,Construction,e_20-49,Total expenditure,3473,DOLLARS(millions),13,34733473347334733473,4022
2011,E,Construction,e_20-49,Operating profit before tax,137,DOLLARS(millions),13,137137137137137,4022
2011,E,Construction,e_20-49,Total assets,1658,DOLLARS(millions),13,16581658165816581658,4022
2011,E,Construction,e_20-49,Fixed tangible assets,445,DOLLARS(millions),13,445445445445445,4022
2011,E,Construction,f_50-99,Activity unit,132,COUNT,13,132132132132132,4022
2011,E,Construction,f_50-99,Rolling mean employees,8811,COUNT,13,88118811881188118811,4022
2011,E,Construction,f_50-99,Salaries and wages paid,510,DOLLARS(millions),13,510510510510510,4022
2011,E,Construction,f_50-99,"Sales, government funding, grants and subsidies",2483,DOLLARS(millions),13,24832483248324832483,4022
2011,E,Construction,f_50-99,Total income,2498,DOLLARS(millions),13,24982498249824982498,4022
2011,E,Construction,f_50-99,Total expenditure,2429,DOLLARS(millions),13,24292429242924292429,4022
2011,E,Construction,f_50-99,Operating profit before tax,115,DOLLARS(millions),13,115115115115115,4022
2011,E,Construction,f_50-99,Total assets,1381,DOLLARS(millions),13,13811381138113811381,4022
2011,E,Construction,f_50-99,Fixed tangible assets,293,DOLLARS(millions),13,293293293293293,4022
2011,E,Construction,g_100-199,Activity unit,45,COUNT,13,4545454545,4022
2011,E,Construction,g_100-199,Rolling mean employees,5658,COUNT,13,56585658565856585658,4022
2011,E,Construction,g_100-199,Salaries and wages paid,367,DOLLARS(millions),13,367367367367367,4022
2011,E,Construction,g_100-199,"Sales, government funding, grants and subsidies",1864,DOLLARS(millions),13,18641864186418641864,4022
2011,E,Construction,g_100-199,Total income,1872,DOLLARS(millions),13,18721872187218721872,4022
2011,E,Construction,g_100-199,Total expenditure,1750,DOLLARS(millions),13,17501750175017501750,4022
2011,E,Construction,g_100-199,Operating profit before tax,125,DOLLARS(millions),13,125125125125125,4022
2011,E,Construction,g_100-199,Total assets,1268,DOLLARS(millions),13,12681268126812681268,4022
2011,E,Construction,g_100-199,Fixed tangible assets,462,DOLLARS(millions),13,462462462462462,4022
2011,E,Construction,h_200+,Activity unit,39,COUNT,13,3939393939,4022
2011,E,Construction,h_200+,Rolling mean employees,22215,COUNT,13,2221522215222152221522215,4022
2011,E,Construction,h_200+,Salaries and wages paid,1522,DOLLARS(millions),13,15221522152215221522,4022
2011,E,Construction,h_200+,"Sales, government funding, grants and subsidies",6457,DOLLARS(millions),13,64576457645764576457,4022
2011,E,Construction,h_200+,Total income,6579,DOLLARS(millions),13,65796579657965796579,4022
2011,E,Construction,h_200+,Total expenditure,6294,DOLLARS(millions),13,62946294629462946294,4022
2011,E,Construction,h_200+,Operating profit before tax,330,DOLLARS(millions),13,330330330330330,4022
2011,E,Construction,h_200+,Total assets,3755,DOLLARS(millions),13,37553755375537553755,4022
2011,E,Construction,h_200+,Fixed tangible assets,624,DOLLARS(millions),13,624624624624624,4022
2011,E,Construction,i_Industry_Total,Activity unit,49938,COUNT,13,4993849938499384993849938,4022
2011,E,Construction,i_Industry_Total,Rolling mean employees,114027,COUNT,13,114027114027114027114027114027,4022
2011,E,Construction,i_Industry_Total,Salaries and wages paid,6947,DOLLARS(millions),13,69476947694769476947,4022
2011,E,Construction,i_Industry_Total,"Sales, government funding, grants and subsidies",32224,DOLLARS(millions),13,3222432224322243222432224,4022
2011,E,Construction,i_Industry_Total,Total income,32500,DOLLARS(millions),13,3250032500325003250032500,4022
2011,E,Construction,i_Industry_Total,Total expenditure,30737,DOLLARS(millions),13,3073730737307373073730737,4022
2011,E,Construction,i_Industry_Total,Operating profit before tax,1849,DOLLARS(millions),13,18491849184918491849,4022
2011,E,Construction,i_Industry_Total,Total assets,20602,DOLLARS(millions),13,2060220602206022060220602,4022
2011,E,Construction,i_Industry_Total,Fixed tangible assets,5278,DOLLARS(millions),13,52785278527852785278,4022
2011,F,Wholesale Trade,a_0,Activity unit,7896,COUNT,13,78967896789678967896,4022
2011,F,Wholesale Trade,a_0,Rolling mean employees,0,COUNT,13,00000,4022
2011,F,Wholesale Trade,a_0,Salaries and wages paid,247,DOLLARS(millions),13,247247247247247,4022
2011,F,Wholesale Trade,a_0,"Sales, government funding, grants and subsidies",6687,DOLLARS(millions),13,66876687668766876687,4022
2011,F,Wholesale Trade,a_0,Total income,6809,DOLLARS(millions),13,68096809680968096809,4022
2011,F,Wholesale Trade,a_0,Total expenditure,6564,DOLLARS(millions),13,65646564656465646564,4022
2011,F,Wholesale Trade,a_0,Operating profit before tax,184,DOLLARS(millions),13,184184184184184,4022
2011,F,Wholesale Trade,a_0,Total assets,3348,DOLLARS(millions),13,33483348334833483348,4022
2011,F,Wholesale Trade,a_0,Fixed tangible assets,609,DOLLARS(millions),13,609609609609609,4022
2011,F,Wholesale Trade,b_1-5,Activity unit,6009,COUNT,13,60096009600960096009,4022
2011,F,Wholesale Trade,b_1-5,Rolling mean employees,13263,COUNT,13,1326313263132631326313263,4022
2011,F,Wholesale Trade,b_1-5,Salaries and wages paid,725,DOLLARS(millions),13,725725725725725,4022
2011,F,Wholesale Trade,b_1-5,"Sales, government funding, grants and subsidies",8561,DOLLARS(millions),13,85618561856185618561,4022
2011,F,Wholesale Trade,b_1-5,Total income,8617,DOLLARS(millions),13,86178617861786178617,4022
2011,F,Wholesale Trade,b_1-5,Total expenditure,8219,DOLLARS(millions),13,82198219821982198219,4022
